"order_id","customer_id","purchase_date","delivered_date","delay_days"
"0dad6beca7ed0e352668498c29089900","2528510465c7572dedee4431a7d52e08","2017-12-02","2017-12-08",6
"93ec3e2c9a4beee38c28973d307093e1","330ca6b207006779da875ef48faef608","2018-03-29","2018-04-04",6
"ce9feeba53c652dd6569cca62e2bb287","f7398fc942c8fa80e5419ae52e49f7fb","2018-04-15","2018-04-19",4
"232b75e8b6faa6ca2063184414e634a7","0a11cb0fb65032da800b780afcc1a1b7","2017-09-26","2017-10-04",8
"75351e48296ef42211a0b80c427aae57","cf9e2b07f78cce347089900f49fb4746","2017-03-14","2017-03-30",16
"5487a8ac1699754d975f853ce8bb9321","a51b373c427132a77b112ca10f502c4f","2018-03-29","2018-04-04",6
"00571ded73b3c061925584feab0db425","3c628393675b42c6b5ef89461f68ecef","2017-05-18","2017-05-22",4
"b6b3633f97c686d8e188ac6fa29ff20d","8d3d362741da05c706eb55001bdfa1b9","2018-07-27","2018-08-02",6
"37e32b54f25d2472acbc642f7e539a36","0f5b40f9925b49675464fb74869c6547","2017-07-08","2017-07-11",3
"43d88b0e949865904334dd5b3ca63f50","aa601b3c45980c0918042d5ca7a25054","2018-03-15","2018-03-19",4
"f61b61c2cbb4192ccaf9c2c76a4cc971","525125633cfc0f64d4a991240953f2b5","2018-02-28","2018-03-07",7
"58d4c4747ee059eeeb865b349b41f53a","1755fad7863475346bc6c3773fe055d3","2018-07-21","2018-07-24",3
"f26f92a3da58e9c771820a7b4d9a6800","597950088114c1a9e2b27459051f40ff","2018-02-10","2018-02-14",4
"37d6c8f1b209eab8d1b6522a1a3e4d88","fe4b93d8b5d38fc72f20a95f93511cae","2017-12-06","2017-12-11",5
"a03ad7057fae696dd18f8967826c209f","7df71d1652cfba8b2a70cf665c960f74","2017-06-05","2017-06-08",3
"258f2e5dd769d9314b349f5650005dcc","148ecba880f508ca2d5b6744b6a7b6c5","2018-02-03","2018-02-06",3
"f90202d14e468090464aeb4b1f0372ab","d4c5a2a1316f738e72e179d6bb3b6d8f","2018-05-17","2018-05-23",6
"22d17396ac4c177e0ea83929cd4f845d","a8b396cd7edcd4340e02a07685084cd6","2017-09-27","2017-09-30",3
"95a74a28d622001aafb5dd088ea0d88c","b3519c0352b07bc3017acebea4ce6724","2017-11-16","2017-11-20",4
"d493148aa5f8d08914d29ec0524e1196","d7b9004ff34610bb3451b130ee2bf38e","2018-01-31","2018-02-05",5
"a0d5b8474423ddf55228373b81a46272","3f7d26944f7f68bd2ac23b5e8b500ab0","2018-01-11","2018-01-15",4
"61988b318aaf57d18336c629bc42cf1b","02731f7e9105dec7fc7fa715ccd821b3","2018-03-29","2018-04-04",6
"edc531c3153d23614049077e7e1e6405","68b315ac209c92f15ec1f364f5d45e67","2018-04-17","2018-04-25",8
"1e8c81805b92ff169971231458670460","33b0d5c2438d9cd6426c6568dfbb908d","2018-05-04","2018-05-07",3
"4d630f57194f5aba1a3d12ce23e71cd9","6d491c9fe2f04f6e2af6ec033cd8907c","2017-11-17","2017-11-22",5
"38c4ae942b818085578157aabd4abf9e","c0cc17e4ee16598f33ce7ccc36e3b4d0","2018-03-18","2018-03-21",3
"f175d67589e059cbbda956f10f0702e6","a4555d257db29ef5f838cec4101c5208","2017-01-05","2017-01-11",6
"c263211bd219538f7c031591e87ef0d7","ed8c52327eecff596e141636d5b556d2","2017-11-24","2017-12-08",14
"507240e305d631056d7ced5d5ab0eb9a","5cff2efe34e8e604619520cc86201235","2018-03-29","2018-04-02",4
"7156f3e0b94405abcbad1a8c94557338","5134baea6a4f11251fc92a2f358dfb4c","2017-04-20","2017-04-24",4
"def622b4b003c4749c889dd9a0b43eca","e28087daa16ea2d4ef377fd789af20b4","2018-01-25","2018-01-29",4
"3ef7c7b43ae449415675a6c34720b78e","cae507afa38570ca8b08ae0cbcadd5d5","2018-06-16","2018-06-21",5
"cf8f7b73e35cb19ff895c2f45c1ded72","2d9cd6d6d59bfd360ba595e45d097409","2018-02-22","2018-02-26",4
"fd9b8ed51e5ffedf7a56bea36cc5b6f9","0385c03f2b10a0a50ee72d8e3649a4b3","2018-03-30","2018-04-04",5
"bb4f0c21ae6014e40ef007ff6fbcbeb9","94f7f1cb719dd707fd437e918d282537","2017-02-12","2017-02-16",4
"248ff7b41bfa395f5ee828720889e664","754862f813b4662e840ff16a52db05f0","2017-11-17","2017-11-21",4
"51fc12a7908ea200b269a6ecfb3e7740","abbfa19a38ba17ff02883ba523a9d42f","2017-02-08","2017-02-15",7
"638f79643fd5681c6e6c6ef1f1ab700d","69d8d9775287ba592a957eba2211d351","2018-04-10","2018-04-17",7
"86e574a0701d15590bf31783bc7de5dc","cacade100f1ef4bb325438538d726a76","2018-07-12","2018-07-17",5
"fb9b2930f4a30f96c7cc98eaaa85e5f0","02ed2cff54eb047cdbe79dd0535945d4","2017-11-24","2017-11-30",6
"8e24261a7e58791d10cb1bf9da94df5c","64a254d30eed42cd0e6c36dddb88adf0","2017-11-16","2018-05-09",174
"02aec12849744e266394182861265286","076dcea2eb6c8dbe9354f7c0d8670a00","2017-08-31","2017-09-04",4
"56bd45163229b35ca0ab490c1e3d3233","f8975f0842ae1e4670a410a02b1b5053","2017-11-28","2017-12-04",6
"6bb1e842418aac0c9c820afd3bb63a2d","032f25110f17bb0d65268257b10738bc","2018-02-11","2018-02-21",10
"28fa410eec232354726af94904c6fa9b","229755021cdd010bc07d4f5b35c78ef6","2018-03-17","2018-04-05",19
"3f3913e8c7fd221ac82a34ffa20b93ee","a9c6cd6cf9583fa5820d55c21238f78e","2018-05-07","2018-05-11",4
"ed91235fc08276eed0470b26a6dbd4a3","977275bd3cd425aa9926a3388658f485","2018-03-09","2018-03-13",4
"3a830ecb5338f0ff69822d388b64822e","f8c3d249c98f91b25409df45d4a095e3","2018-01-24","2018-02-07",14
"9f882c1f904b7dd156572ada58d7a7ae","843ff05b30ce4f75b6170b39c78a8ee5","2017-11-13","2017-12-01",18
"8e9e2a5d159d5718b34b926a34a0498f","3e8da88b70b67f67a05f66a138bd7f14","2018-01-12","2018-01-15",3
"8a49984afb76dae66f3810e1b7093ec4","3cc640f13134a74f3bc34b9b0094d412","2018-02-15","2018-02-19",4
"06ae7271902bbb087fc093137fee6e81","1a1b5f9e903aa3c203caf5cb63fca2b1","2018-01-19","2018-01-29",10
"8373f5d7df6d9249999fd38f8513e6d7","690515766f9073c82cc07cfa11c4fc11","2018-03-29","2018-04-02",4
"3b4ad687e7e5190db827e1ae5a8989dd","1a87b8517b7d31373b50396eb15cb445","2018-06-28","2018-07-04",6
"4570fa83dbb31a563e06db0a554b951e","cdfe21141f5df77ba0fb20bef6621a9f","2018-03-15","2018-03-20",5
"0b584b729bdfec204ec2aa5d21d6ca56","da2fbad9b2235c67c9bc7c7a274ee389","2018-08-03","2018-08-06",3
"b68d69564a79dea4776afa33d1d2fcab","de1e5517fb50896bbdcff5814fb31802","2018-02-28","2018-03-05",5
"d74d2985a4c187334dc59722076a2e5f","5f49d01f1579c231565f6629a6cb3c0f","2018-08-09","2018-08-15",6
"4906eeadde5f70b308c20c4a8f20be02","4e7656e34357b93f14b40c6400ca3f6e","2017-12-08","2017-12-12",4
"ae17bb94dfb3eaf396cd393eace1de80","9cd169cea5076bf383e40a261d7b7142","2018-03-09","2018-03-12",3
"6379750dac6a8a1e11378e34278ae8df","6729078b4efa4371e61e6ec7df327846","2017-09-11","2017-09-14",3
"c619ac0f9cdcfcebdfb9490451166da4","e5f6020aa61432f0dcb0fcda1c5113d9","2017-05-23","2017-06-01",9
"ec1fc57b72a7bbe5b32f9c606510db76","559f9d302aa523b2dd718e956f248db5","2018-05-27","2018-06-06",10
"16c24987724018f73b746aacfbb5f8e8","ffdc2af7160aed3bad21cbc8ec68c0c5","2017-05-20","2017-06-05",16
"d3c8851a6651eeff2f73b0e011ac45d0","957f8e082185574de25992dc659ebbc0","2016-10-05","2018-05-09",581
"bca3dc20a3ec02261c5b17dc270e9e65","90065cd5c7c581bf099b1b9bd589a3fe","2017-12-05","2017-12-08",3
"b75b4f6e7c5fe3fa05707992a88d9d38","83da8aec5d2e8b2847e6ca45bea5588f","2018-08-02","2018-08-06",4
"2b72a32a2c3e93fa260ca7655073886f","5265029daa29cc08d86b9f96cd99d03f","2018-04-18","2018-04-25",7
"f373335aac9a659de916f7170b8bc07a","f06a94a401e52fb019c72f2e8bbf6a2f","2018-03-17","2018-03-20",3
"d7f4e2f755cf2f40aa7c39804cfe01c4","18ad705482141f60ad05945506ef2b9e","2017-11-26","2017-12-01",5
"6f5a2dbe5ccce73a9d053a542baabd1c","4d6793a25de1f63ca63869c6cd4b7b1f","2018-06-26","2018-07-05",9
"66f6b3a33b0339acbf55dd71977c4293","282d52f23f7c0ece9340d411c4d2cdd9","2017-12-01","2017-12-05",4
"2babe10ce6bcb68b1e3bd35e24424466","debcdbb31583da1dbb6560b95ee39b18","2018-08-09","2018-08-13",4
"727412faf7aef5ef3c7e0f03350d80c7","df01594ad086f53bdbbf927198981446","2017-04-19","2017-04-27",8
"858505c5992f35429d07aae37bad60a8","0fa5382628eea6bbb19fde8b076dfdfb","2018-08-16","2018-08-22",6
"0438fc3e115633e11a93c878a1591016","369ec69ef76c47e51980b88a5740dc1b","2018-08-11","2018-08-15",4
"3faf126d8a3b0684272791cd3c6cf3fe","824841f5112b77c04e832f5a46c2d733","2018-02-25","2018-02-28",3
"b7e4aca3e798d20643faacb681272a9c","be64f74b2773efd8d765f8417b65d276","2017-10-11","2017-10-16",5
"3f596c69e8e78788530d898331118c7c","6230e4c4b38009c58b83aa90c2603ed9","2017-11-25","2017-12-01",6
"4709741e829775567b92abc42437b461","bd13582471af02ce718568d9cf8bbd93","2018-03-29","2018-04-03",5
"25ebb07a1069a75d3cb9baf0a94f22d0","d76dc2ed3d9f58905f39deea067fd40f","2018-07-22","2018-07-25",3
"43488f856ed3fa3e7d3f8228755d383b","5a58afc695ee03b9baca01d4afa52cec","2017-07-31","2017-08-04",4
"32bda40452bf0485c310bca24eb53886","ebfb3f2e532c37d5a959ded000c9f603","2018-07-06","2018-07-11",5
"9cf566da5a3277749dbd61fa060e8110","a4c79e8a9d9fcb82de5dddf33918fb47","2017-05-29","2017-06-05",7
"15fb9c745e91eff5482a9af2a5fad0e6","3c14bd3e2287a1b895bc9af622d3f79a","2018-05-24","2018-05-29",5
"5869074071e0f56e9085dc3742c97b2a","7203eb38fea2b4a15dd6c39575314aa4","2018-06-08","2018-06-12",4
"6b7c5703bdc03335b37020877a06625e","9ce1401cf82bd5420fe255e02d6292ba","2017-11-24","2017-11-30",6
"cbbb524a0e1646aa6cf7a3c0bbe517ad","dacb079d55ffb1d3955c5d923df3ebb7","2016-10-05","2016-10-10",5
"ed01ce003df13cab401ba2ff57ea2542","fd24f53c8ce3ad467b44627306e0db30","2017-11-06","2017-11-10",4
"b7a4a9ecb1cd3ef6a3e36a48e200e3be","c3d8fc500d86b1c961ee144395c13a57","2017-05-19","2017-05-30",11
"f09942b1e1419e69f7509158f2a9c1d6","b40a130a36dc28cdbdabe856f1eee283","2017-12-16","2017-12-19",3
"5342acb7b183acec77f59e4d78f7c804","4d493a5e3a53373d3bc26a01575a71dc","2018-03-29","2018-04-04",6
"6cd474b81add3c3d62536cab3e34aa23","796e0c6b3690401bd5592b7ce89be9f2","2018-08-06","2018-08-13",7
"4f7e398a1ddb1c349465b42b6865c60b","364fbe9334877bc7ca3da92913b2cdbf","2017-06-02","2017-06-07",5
"08652363092b158440e2422e7c3ccaf4","03b3813a78be4cf5205e70977ad78d29","2017-12-04","2017-12-11",7
"5a63a60ea2852393994270157cd61e0a","e615ca09613c8f72bf3a0bd5e2d349fb","2017-08-10","2017-08-14",4
"409e4a6eadbdc33f16ccf0bda01eec1f","0e8ada3654b94e0d569b44233db3c9dc","2017-09-05","2017-09-11",6
"4fc42727f0b542099a7568206da01fa6","fc6788a31c7a99fec01c62063032bc12","2017-12-07","2017-12-11",4
"bb27f9e70d5cdc66d0c616aee3dbb387","225743267e630cdf226d130d80c4aa5e","2017-12-08","2017-12-19",11
"884b1394fc8888e6a877df86eb19e74c","7ee968b8ed74301e0cbd3e44416cad9d","2018-03-19","2018-03-27",8
"197edbaa61a8a349f382553fd2180ee1","42bb82a17b70bebcc6090d38d894ea3f","2018-07-02","2018-07-09",7
"c2215076050fa358934105b15c34cf3b","19e7a88b34ef70d108e660c6eb33e82a","2017-07-16","2017-07-20",4
"b8c38cf37cd17fd645f2e84101c8a679","940526d0df4938d234d0a900268106c4","2017-08-28","2017-09-01",4
"21f4a37ec131158f1615d0f186f190af","84b100e334843870e95ff29421ab66bd","2017-12-21","2017-12-26",5
"c186ebe3937470a2f562a2dc0bc74dd7","20b5aae6a3e31111009f9a7ecc31a232","2017-11-27","2017-12-01",4
"0f9dc92df0635605588c51ec2e4c58a0","4f31c34bf33334525417bab91b4794da","2017-12-27","2018-01-03",7
"711f6009f8bf028b3fa426696b581432","5613454932b2c4229250680708f8c0b8","2018-08-01","2018-08-06",5
"6147a4d49752afd35a119d794e481588","938698ae953596e231326da5ff220f68","2017-04-25","2017-05-02",7
"d977821da81b766c90bcd3351f0dbf19","5295c0f1f2053aa636bc034c2a85ab44","2018-05-04","2018-05-08",4
"5c1f2bd7eff419c165428371164d750c","ac4e328e156057d602bb4d7b146d5468","2018-03-08","2018-03-13",5
"5a00ef28abf9645038a7d37c1639d2c2","60134a69479bd4d54c03fd5076bbe984","2018-06-11","2018-06-15",4
"5a0e5ad33542c79b10be87a344ee0086","917149651e472bef5b609eb58e742eb4","2017-06-13","2017-06-16",3
"0d25f1b15acb59ceff22667265743132","52dee0d644b6d10016569eae238ebc67","2017-08-04","2017-08-07",3
"f0a82a328fd64b2796242bbfddb7e1d4","500f22fc596ab5a23d2e5ce64ee64859","2017-10-06","2017-10-10",4
"72144791fc7fd8048eafc90d7f82ba54","229c98245e2b6995b67be1e1921e62d1","2017-08-05","2017-08-08",3
"664c5e57eb8479a79caeb79fc79699ca","d1460df3c5915f60fcc35d265ac392ea","2017-10-31","2017-11-03",3
"faa911f9ff46e53aedc9408c5d6a24ad","77dccd21b005b20fc1f1418c979ca354","2018-03-07","2018-03-12",5
"690199d6a2c51ff57c6b392d7680cbfd","19bacb562bd43bd4eaf05b6c0a59dad0","2018-03-16","2018-03-19",3
"56ecd129e9283080044e40f77065b350","a57a381a12573edc7711887551fc961c","2017-10-12","2017-10-16",4
"1cb6cfd9e6306cfe607017391834999a","05aa1cdcd7c5f9e297b3b5d89ae5e1df","2017-04-29","2017-05-11",12
"567653c46861b54519b6f4cdee500f0a","5471b1f70a167766bc7eb4ed0f4d1b8d","2018-08-01","2018-08-06",5
"f30607daae66843552e00843c6de88ef","8e1769459d9b9a9989799f6c79a4a663","2018-02-21","2018-03-05",12
"4207ad8e0e4e4070f271c930d25f72d7","2d2b1b42705b2f080c47fb2c46db46f6","2017-10-09","2017-10-13",4
"38b7efdf33dd5561f4f5d4f6e07b0414","021e84751ba0ead75b6d314a6ead88d9","2017-08-01","2018-05-09",281
"4f7ce3efe568a5e57290a9fa3e45b1f5","2569d6c5ed547bf0feaf37e32677fdaa","2018-01-26","2018-01-29",3
"3440f090efa1949bc4e9ebd0b89b2b6c","2acac3dfe4fa0e75b07461873a67e7e6","2017-01-27","2017-01-30",3
"b34523b3a1e3a1ad856985080738c879","62d788fe5abe032aad2a3e5ce86b37c6","2017-09-18","2017-09-27",9
"8adafb3466daa5395694d3a906ff9d40","b7919647bde69acc948baa47823d6c75","2017-01-25","2017-02-07",13
"e54613f3313c396f77d8280b9121ea2e","fdb50c069d85c482f1ecfde317595741","2018-06-15","2018-06-19",4
"b1b5b604a5e207c764779ffb50527018","40eb5b16b04bc62c59d4905857958e82","2017-10-31","2017-11-08",8
"5a630e3d4aeb6fca86404481eb19cfe7","6928be51d9496f1aab5da8f15a21aba6","2017-12-14","2017-12-18",4
"813f8916cd12b887b0fa271f3263a4d3","bf22881f1f23a79916784ac5b4319c56","2017-04-13","2017-04-18",5
"9dc8d1a6f16f1b89874c29c9d8d30447","d9442164acf4b03109425633efaa0cfc","2017-10-12","2017-10-17",5
"d83706c29baf36eedf5e8adfb0da304e","26545a1a15e77138e98380c49a76053a","2017-03-13","2017-03-17",4
"d4ab8a264235be36f72a07621046d082","7a5846ef7b6f7d58630bb4b0aafe2858","2018-06-01","2018-06-05",4
"f049e19134a95d09c806851a5ea1872e","cb1b31ec399f6183dee790a4c349e712","2017-12-01","2017-12-06",5
"0fc34e566d3273325c404c113f4a8b2a","ae9cc596d22235c547acce001f90fc33","2017-11-02","2017-11-06",4
"3c3fa8869e142a240f57aef59c095f6c","d1c40bfb050a09047a4c4426fe9a2893","2018-05-10","2018-05-17",7
"5b96fa278c2b3c1e29c190ef1b651d08","207ac9416941d5b76d64875a33fe3659","2017-02-13","2017-02-16",3
"c82430e4a84f03b67cc2a82fecd873f0","a625f7cf467b00ae83700201dce9a6d0","2017-11-03","2017-11-07",4
"c3664571c21d82f7d8ada5770af419f9","3c6de6b65568723360510737edb81465","2017-11-27","2017-12-05",8
"ac85808794ef111b4689bbdb5ea7f2c9","62082173db63a1a735d81f64754914e4","2017-11-11","2017-11-16",5
"ad2b0f4fd912cd3c834e5976c46b75b7","a942d13c8e40155ee446ae0909993bfc","2018-05-03","2018-05-07",4
"62fe29a53926ef67e73c4b5f3e1ba6f3","fda187c74a59672dfd4c786231565791","2018-01-01","2018-01-05",4
"769cad60df1d40dccfd5ec163be24654","ce0518f0279ef8b73d94633720e70b9f","2017-09-03","2017-09-19",16
"48a928c553c276852b35ce90fedfeee2","9ea999ddb251e229b1c8b4925884743e","2018-02-03","2018-02-06",3
"7f97f025c45cac922275120fdee4e062","695449e690b9ed39a1afa2dc5f3e900f","2017-02-07","2017-02-10",3
"00125cb692d04887809806618a2a145f","8afb90a97ee661103014329b1bcea1a2","2017-03-23","2017-03-27",4
"626e4ba4ac663dadb68a6fe4b0d7b8d4","6b9aa554bd8240e377eb1aca688e6e39","2018-02-09","2018-02-14",5
"98e54ac24cb241c366307ed88ae84902","3d2b9ce5685b7810c56c6b8babb0432e","2017-11-26","2017-12-11",15
"93b82c635931ca55e5d20e0d095507ce","7e22aa38ee8f6869c7efd3348b63be3d","2017-08-31","2017-09-11",11
"c5e754f77f6f127371e929ccb707fce3","19ce60e416e5f9342e80d5ddcc814b03","2017-02-11","2017-02-20",9
"0f8532e6a9c1e86b215fda5c13f37fad","48c83ab1910a8d95f8702dde180d658b","2017-05-08","2017-05-19",11
"eafef0e6c44f121531569a69a318c3b3","084dab2db2bf5d42677b135e633a15ba","2017-11-29","2017-12-04",5
"10918fe4d665fda80034712895c2b92f","e05a24d2c1d2cd3ae0482ecc1b4d069f","2017-06-26","2017-07-04",8
"64a9f2b487f66506d463ca18152280e8","90714b0e62fe1fbd304fb45fd644ebdd","2018-02-24","2018-03-01",5
"011b142c9e082a5c1d10e0a88cd9c8e8","0c7a95280b3f80eadd81c829e093dbec","2018-03-23","2018-03-27",4
"cd0019d8419b82109ff269d8b4e18791","17ebae22126d3df35f5e1fa1efedab94","2018-05-17","2018-05-22",5
"fa859e78da068661b096bfb4466ded18","065415930d45ace4ad39039b5d0d9341","2017-12-09","2017-12-13",4
"91bcade2288597459e1dbce52d6d0ef9","449057269c318304d8a753f64c181b07","2018-01-04","2018-01-10",6
"b028c30dc8af213ae4c26a64446211db","55521b1f0b80672b3c61939a06211691","2017-11-16","2017-11-21",5
"b3ceb7d2c66651bd0f6531ffba8745fb","0473034ec8cbbdc1db543b6c3615c625","2017-09-08","2017-09-12",4
"df6e64a3be9ccea48c3bfe8e096e8749","1f184001b4cbba29eb3ddefd7b0a195b","2017-08-16","2017-08-21",5
"598cd40a798aa27cded050fe918ffbe7","f36d397e361b66b7220f849320541fd8","2017-08-31","2017-09-05",5
"118045506e1c1dda060171af43fe11b4","638c6674418fc58283a73c078bcb076f","2018-03-08","2018-03-13",5
"825c221a4e981f278e9c5ec6ead83a3f","933bf00ad9a4f8bfd36bd85e09bd6cba","2017-06-29","2017-07-06",7
"371f13dd168ce30a881e0db8cf3929fb","f411a040a2fa31babc72e93f3a947e07","2017-08-26","2017-08-31",5
